file,image_url,image_type,domain,is_remote,is_medium_cdn,status_code,content_type,content_length,risk_level,notes
2020-01-05-hypercard-286314.md,"https://cdn-images-1.medium.com/max/800/1*3beqKX6KLBCskmn4NFdFUg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*BzAVyp9H4lri4k3WaTk8Uw.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*CAwhhM8iSl86fLbommLsGA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*nouQnWQwyO6UmeS1cKE2rQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*EL5Q4-BXGdaR5FNsb1ZPxg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*u5J2nYSRnp0RRUjAiPap6w.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-06-syd-mead-9273ad.md,"https://cdn-images-1.medium.com/max/800/1*o9KW4Wqp_dsKPkcm61HaNQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-07-predicting-the-future-954c61.md,"https://cdn-images-1.medium.com/max/800/1*S7IAva3wisYYuJiMwCOE5Q.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-10-wikij-c-r-licklider-ed1215.md,"https://cdn-images-1.medium.com/max/800/1*WltxtIFmdjtdMbSzWgt5pw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-10-wikij-c-r-licklider-ed1215.md,"https://cdn-images-1.medium.com/max/800/1*dJoifNoCQFHX9CN6c_Vt3Q.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-11--83ee9f.md,"https://cdn-images-1.medium.com/max/800/1*VrQmQ4vyvNArzFR9AcEIxw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-11--83ee9f.md,"https://cdn-images-1.medium.com/max/800/1*0P7bgsiCRXk1ZIXAae_efg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-11--83ee9f.md,"https://cdn-images-1.medium.com/max/800/1*M-dvWS0pvKBe4YKRe4SQ5A.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-16-paul-otlet-66a8f3.md,"https://cdn-images-1.medium.com/max/800/1*mQdi4uMbEae5vWZ9usMfEw.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-05-dynamicland-19c3ee.md,"https://cdn-images-1.medium.com/max/800/1*jI8yiLMuIWrWZLsyZsUbAA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-09--2c2ee5.md,"https://cdn-images-1.medium.com/max/1200/1*G78GOkixzX4UKdX-2eoMHQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-21-larry-tesler--dd1674.md,"https://cdn-images-1.medium.com/max/800/1*EU43ggf-jzQ-7vvEFaKNOA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-21-larry-tesler--dd1674.md,"https://cdn-images-1.medium.com/max/800/1*fL1VBxlKWxVolABwYfb6yg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*e1zQSRzaZRc5nCEcvUDvGw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*cU2UJKw0Wz3quvAo1hUOxw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*xb4X6yLL2xGIPX1djp0bGQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*pERZoltXkgRsAADUek2y2w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*JHUrlhDENMrC6PS7_252Jg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-22-accelerationisttiqqun-ab70f6.md,"https://cdn-images-1.medium.com/max/800/1*tGejx9ysxzTqBTF0Ovu9sA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-02-25-on-design-thinking-ad8948.md,"https://cdn-images-1.medium.com/max/800/1*wED6a74SHeosyb1L3RNM3A.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-02-stripe-1b0386.md,"https://cdn-images-1.medium.com/max/1200/1*TVuCxoIbp06OBiITRDRXNw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-02-stripe-1b0386.md,"https://cdn-images-1.medium.com/max/800/1*3rT869guuwwuFRu1H7B5Mg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-02-stripe-1b0386.md,"https://cdn-images-1.medium.com/max/800/1*hf6Kjc1re0AsLD_9Xy-BWw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-03-science-of-progress-ea90fa.md,"https://cdn-images-1.medium.com/max/800/1*C8iODj7TFN-XIxK5u2EeTg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-05-phantom-public-ec770e.md,"https://cdn-images-1.medium.com/max/800/1*c2-myF65NOel4K4dwfu-vw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-05-12--7c499e.md,"https://cdn-images-1.medium.com/max/800/1*csxhKZ8CVs0d7v3BdnPeyA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-06-alexandra-elbakyan-975d54.md,"https://cdn-images-1.medium.com/max/1200/1*IMwE5j6HMR0Tcsds6hwtJw.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-07--5aff69.md,"https://cdn-images-1.medium.com/max/800/1*p72ERDJ2Uc8J_xlb2dT77Q.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-07--5aff69.md,"https://cdn-images-1.medium.com/max/800/1*lYQKh_4WbuIUkXEG95_TGg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-07--5aff69.md,"https://cdn-images-1.medium.com/max/800/1*UVJCVrZXfZ6ZTPQzhQPOTA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-07--5aff69.md,"https://cdn-images-1.medium.com/max/800/1*8AQJBIvs9V-FAOY_x9vYKA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*fKZ8QIZOS0E7OJmN.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*1vb9aO-tAoHaGDHK.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*m0WZnaNduPsYZmuL.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*McYIM2XxKMBmHxm-.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*bJTWDTGf0Mvy0pZ4.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-06-14--faba71.md,"https://cdn-images-1.medium.com/max/800/0*U_K6ebKfWi8QnM4k.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-01-cybersyn-project-9c5ba8.md,"https://cdn-images-1.medium.com/max/800/1*Kq14tR5VA4pkkMggwVdh3g.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-01-cybersyn-project-9c5ba8.md,"https://cdn-images-1.medium.com/max/800/1*QA8LFVaWMgPkmaypIIrS6A.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-01-cybersyn-project-9c5ba8.md,"https://cdn-images-1.medium.com/max/800/1*xlHLZLXP79JFfmIDV0wHnQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-01-cybersyn-project-9c5ba8.md,"https://cdn-images-1.medium.com/max/800/1*urxuoNnuAsl2dg_FB-3XXA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-01-cybersyn-project-9c5ba8.md,"https://cdn-images-1.medium.com/max/800/1*yWiPRuTxBV_hS30o7_KZIg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-11-j-c-r-lickliderrobert-taylorthe-computer-as-a-communication-device-unknown.md,"https://cdn-images-1.medium.com/max/800/0*s01ymE1ggKunoltB.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-11-j-c-r-lickliderrobert-taylorthe-computer-as-a-communication-device-unknown.md,"https://cdn-images-1.medium.com/max/800/0*Eb5zIs6sM3d3iCdo.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-11-j-c-r-lickliderrobert-taylorthe-computer-as-a-communication-device-unknown.md,"https://cdn-images-1.medium.com/max/800/0*UW3J9qw6tYMTfgSL.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-11-j-c-r-lickliderrobert-taylorthe-computer-as-a-communication-device-unknown.md,"https://cdn-images-1.medium.com/max/800/0*fP4Acj5czDTg94o8.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-07-11-j-c-r-lickliderrobert-taylorthe-computer-as-a-communication-device-unknown.md,"https://cdn-images-1.medium.com/max/800/0*OhYpp92hO2NYiBCr.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*r0SbJDG7Stv5ysp_.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*ifiR4ONKcbuO0KpZ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*noS600tPrts_g2WW.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*9SrQsda0I5wWlKFq.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*pFiGt3Dqw8V2tFY1.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*tarQr5oWtpDa2Sy2.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*dTVXOQNjf-Ta0DPh.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*wImliuyau-BoGkF9.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*a8gmAmU1Fcv_9STh.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*7XMNzpfw96k_cRzf.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*nS7rFhuz9Y6ooSEX.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-09-17-magic-ink-bret-victor-abd8d5.md,"https://cdn-images-1.medium.com/max/800/0*MjPct5Eh2qg61vXM.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-10-28-dynamicland-705907.md,"https://cdn-images-1.medium.com/max/800/1*L3dJDuNT-ULnXnzznoJUnA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-10-28-dynamicland-705907.md,"https://cdn-images-1.medium.com/max/800/1*SBtM8Z1KpnWPwmLfMutyGA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-10-28-dynamicland-705907.md,"https://cdn-images-1.medium.com/max/800/1*_3nUqqw96HWW4dmSz4FJOg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-10-28-dynamicland-705907.md,"https://cdn-images-1.medium.com/max/800/1*1tlEVzsT3w5OR6X1n5YBuQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-14-discord-4bf9ab.md,"https://cdn-images-1.medium.com/max/800/1*6YPozsI3qkLUTl86QXEe9w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-14-discord-4bf9ab.md,"https://cdn-images-1.medium.com/max/800/1*SZHpOCfsvSG29cK1ErysRA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-14-discord-4bf9ab.md,"https://cdn-images-1.medium.com/max/800/1*EH4y8o_p064vglQVGqvVaA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-14-discord-4bf9ab.md,"https://cdn-images-1.medium.com/max/800/1*HBY_9QJdiF4sxswmxQAK2w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*m27wt_NflyK96UU45hcVzQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*bKhUiA3Vxid5ruIOL8IZxg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*I4QqnY9NFPCqpX5ocSObhQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*7HRc0Tuhh3Xb8XpThWSD4A.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*mBe_KNTs8aZG6Z5XDg_fBQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*wAMb4yUdNv0UiA_R50EhKQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*WMY9oxUTsPviqi9nc7Y3Lg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*ovy1u83aI1BkVDrKDLu5QQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*9wtf_yEkoarDO_rBrUVxsw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*DZ3oxyj1qsV5p3RizChLCA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*JH5BLoVHdlZX6SQc0-GeWg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*ybf0dBovgNNWz0_9RqdJ7Q.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*MbpV3vca9S6pAHYlNBWF-Q.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*nioWokh_szJuAnFgid1_aA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-18-zettelkasten-a25b6e.md,"https://cdn-images-1.medium.com/max/800/1*JSkhCR_hpVByuBVNVx76uA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-28--c475cb.md,"https://cdn-images-1.medium.com/max/800/1*husAsfV8-wVfuYz3G_0v5w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-28--c475cb.md,"https://cdn-images-1.medium.com/max/800/1*iHCknVpVEpsHJuEo9iOxLQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-28--c475cb.md,"https://cdn-images-1.medium.com/max/800/1*IAXXqJMXkFUF2NbT9aJIOQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-28--c475cb.md,"https://cdn-images-1.medium.com/max/800/1*gpJgsBbFpZnrUmh4cuF1Qw.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-11-28--c475cb.md,"https://cdn-images-1.medium.com/max/800/1*Pdlw0_hkufbBXNdPhieEUg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-03--fa1cdf.md,"https://cdn-images-1.medium.com/max/800/0*x1sPt0TAxcetG_GG.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-03--fa1cdf.md,"https://cdn-images-1.medium.com/max/800/0*1irc06jnOKE4fhWI.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-03--fa1cdf.md,"https://cdn-images-1.medium.com/max/800/0*qNJAP6YXtjbIfTof.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-03--fa1cdf.md,"https://cdn-images-1.medium.com/max/800/0*S82v4ALL3MZ6HrE8.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-03--fa1cdf.md,"https://cdn-images-1.medium.com/max/800/0*IV7tN91JlGcMoUmt.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-09--f48a06.md,"https://cdn-images-1.medium.com/max/800/1*VbMgspImzYSV5A9CqPg4IA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-26--8d13bc.md,"https://cdn-images-1.medium.com/max/800/1*7a8bHVYgHBdDR7JpYIs6-g.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-28--dfa0af.md,"https://cdn-images-1.medium.com/max/800/0*HgF4s5JpZtCzgGQZ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-28--dfa0af.md,"https://cdn-images-1.medium.com/max/800/0*oFxljIGVHqDj-I_B.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-12-28--dfa0af.md,"https://cdn-images-1.medium.com/max/800/0*ejf5cAGeno_Ow3p_.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-01-28-1980-6adfc4.md,"https://cdn-images-1.medium.com/max/800/1*cAKBbeD8EsNnSk-hGqV_Aw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-01-28-1980-6adfc4.md,"https://cdn-images-1.medium.com/max/800/1*hi10R1WwLVE_3_vL9WbPww.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-02-10-marvin-minsky-03216b.md,"https://cdn-images-1.medium.com/max/800/1*kCHrVTMVsYAvUGhgFxjLSA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-02-10-marvin-minsky-03216b.md,"https://cdn-images-1.medium.com/max/800/1*pRssEjRsC6Qq49XcGtXKPg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-06--0e7687.md,"https://cdn-images-1.medium.com/max/800/0*zseBlGZuP6sALE7V.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-06--0e7687.md,"https://cdn-images-1.medium.com/max/800/0*N7Tim_ngAtBklrbm.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-06--0e7687.md,"https://cdn-images-1.medium.com/max/800/0*QrxL7HfatMoqfmKO.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-06--0e7687.md,"https://cdn-images-1.medium.com/max/800/0*14MTZ3RPR7fl4fqd.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-06--0e7687.md,"https://cdn-images-1.medium.com/max/800/0*UNoNvpJn6KjU-SKM.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-20-stewart-brandsouth-by-southwestwe-are-as-9aab81.md,"https://cdn-images-1.medium.com/max/800/0*SVBrkO6PenYHt2Mu.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-03-20-stewart-brandsouth-by-southwestwe-are-as-9aab81.md,"https://cdn-images-1.medium.com/max/800/0*M4WsbnOnCIYc4Yy-.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-05-09--871eb1.md,"https://cdn-images-1.medium.com/max/800/1*tpxwmKuv8dT_stGj_Azjww.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-05-25--f8cdd5.md,"https://cdn-images-1.medium.com/max/800/0*KqDozdY0dgjiM72m.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-05-25--f8cdd5.md,"https://cdn-images-1.medium.com/max/800/0*1T9XeMijTD30AWnM.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-05-25--f8cdd5.md,"https://cdn-images-1.medium.com/max/800/0*H1lVt5ZHXgVVbElk.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-08-28--f098fa.md,"https://cdn-images-1.medium.com/max/800/0*-fWWHAnuLeN-CrQW.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-08-28--f098fa.md,"https://cdn-images-1.medium.com/max/800/0*IbapcEtQp2uVtXY6.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-08-28--f098fa.md,"https://cdn-images-1.medium.com/max/800/0*0MD20VtAL5tv3ivf.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2021-08-28--f098fa.md,"https://cdn-images-1.medium.com/max/800/0*t69BK83Cp-jObU0z.jpg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
